,OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
205,CNC US 01/18/19 C100 Equity,12/27/2017,,103.05999759999999,15.89999962,103.05999759999999,16.3,32.64
206,CNC US 01/18/19 C100 Equity,12/28/2017,,102.94000240000001,15.60000038,102.94000240000001,16.8,33.98
207,CNC US 01/18/19 C100 Equity,12/29/2017,,101.0500031,14.0,101.0500031,15.11,32.65
208,CNC US 01/18/19 C100 Equity,1/1/2018,,101.0500031,14.0,101.0500031,15.11,32.65
209,CNC US 01/18/19 C100 Equity,1/2/2018,,102.5100021,15.0,102.5100021,16.21,33.68
210,CNC US 01/18/19 C100 Equity,1/3/2018,,104.48000340000002,16.5,104.48000340000002,17.21,33.14
211,CNC US 01/18/19 C100 Equity,1/4/2018,,102.48500059999999,15.30000019,102.48500059999999,15.9,32.83
212,CNC US 01/18/19 C100 Equity,1/5/2018,,105.25,16.89999962,105.25,17.71,33.49
213,CNC US 01/18/19 C100 Equity,1/8/2018,,104.90000149999999,16.39999962,104.90000149999999,17.3,32.91
214,CNC US 01/18/19 C100 Equity,1/9/2018,,106.1100006,17.5,106.1100006,18.21,33.2
215,CNC US 01/18/19 C100 Equity,1/10/2018,,105.7699966,16.89999962,105.7699966,20.0,38.34
216,CNC US 01/18/19 C100 Equity,1/11/2018,,106.72000120000001,17.70000076,106.72000120000001,18.61,33.21
217,CNC US 01/18/19 C100 Equity,1/12/2018,,109.41999820000001,19.29999924,109.41999820000001,20.8,34.25
218,CNC US 01/18/19 C100 Equity,1/15/2018,,109.41999820000001,19.29999924,109.41999820000001,20.8,34.25
219,CNC US 01/18/19 C100 Equity,1/16/2018,,109.4800034,19.60000038,109.4800034,21.21,35.04
220,CNC US 01/18/19 C100 Equity,1/17/2018,,111.20999909999999,21.20000076,111.20999909999999,22.9,36.34
221,CNC US 01/18/19 C100 Equity,1/18/2018,,111.40799709999999,21.60000038,111.40799709999999,22.9,36.11
222,CNC US 01/18/19 C100 Equity,1/19/2018,,110.6600037,20.70000076,110.6600037,22.0,35.47
223,CNC US 01/18/19 C100 Equity,1/22/2018,,111.449997,20.39999962,111.449997,23.21,37.66
224,CNC US 01/18/19 C100 Equity,1/23/2018,,111.0599976,20.5,111.0599976,22.9,37.46
225,CNC US 01/18/19 C100 Equity,1/24/2018,,111.0500031,21.29999924,111.0500031,23.0,37.79
226,CNC US 01/18/19 C100 Equity,1/25/2018,,110.65000149999999,20.0,110.65000149999999,23.11,38.56
227,CNC US 01/18/19 C100 Equity,1/26/2018,,110.7699966,20.60000038,110.7699966,21.8,35.04
228,CNC US 01/18/19 C100 Equity,1/29/2018,,111.4400024,20.70000076,111.4400024,24.5,41.06
229,CNC US 01/18/19 C100 Equity,1/30/2018,,108.91999820000001,19.39999962,108.91999820000001,22.0,39.09
230,CNC US 01/18/19 C100 Equity,1/31/2018,,107.3150024,18.10000038,107.3150024,20.9,38.81
231,CNC US 01/18/19 C100 Equity,2/1/2018,,106.6100006,18.39999962,106.6100006,21.21,40.77
232,CNC US 01/18/19 C100 Equity,2/2/2018,,103.79000090000001,17.0,103.79000090000001,19.8,41.85
233,CNC US 01/18/19 C100 Equity,2/5/2018,,100.05999759999999,15.0,100.05999759999999,16.4,39.33
234,CNC US 01/18/19 C100 Equity,2/6/2018,,103.9100037,17.5,103.9100037,19.4,40.99
235,CNC US 01/18/19 C100 Equity,2/7/2018,,104.72599790000001,17.0,104.72599790000001,18.8,38.18
236,CNC US 01/18/19 C100 Equity,2/8/2018,,100.8199997,15.30000019,100.8199997,17.0,39.75
237,CNC US 01/18/19 C100 Equity,2/9/2018,,101.7799988,15.5,101.7799988,18.61,42.38
238,CNC US 01/18/19 C100 Equity,2/12/2018,,103.04000090000001,16.0,103.04000090000001,17.71,38.15
239,CNC US 01/18/19 C100 Equity,2/13/2018,,103.0,16.0,103.0,17.71,38.45
240,CNC US 01/18/19 C100 Equity,2/14/2018,,102.04499820000001,15.39999962,102.04499820000001,16.9,37.77
241,CNC US 01/18/19 C100 Equity,2/15/2018,,99.55500031,13.60000038,99.55500031,14.61,36.04
242,CNC US 01/18/19 C100 Equity,2/16/2018,,100.4300003,14.30000019,100.4300003,15.11,36.18
243,CNC US 01/18/19 C100 Equity,2/19/2018,,100.4300003,14.30000019,100.4300003,15.11,36.18
244,CNC US 01/18/19 C100 Equity,2/20/2018,,100.199997,14.0,100.199997,15.31,37.72
245,CNC US 01/18/19 C100 Equity,2/21/2018,,100.33000179999999,14.0,100.33000179999999,15.2,37.41
246,CNC US 01/18/19 C100 Equity,2/22/2018,,99.5,13.0,99.5,14.4,36.29
